,DRUG_1_CONCEPT_NAME,DRUG_2_CONCEPT_NAME,EVENT_CONCEPT_NAME,MDR_CODE,MICROMEDEX_EVID_LEVEL,DRUG_1_CODE,DRUG_2_CODE
220678,methylphenidate,phenelzine,Palpitations,10033557,Theoretical,705944,733896
220703,methylphenidate,phenelzine,Headache,10019211,Theoretical,705944,733896
220728,midazolam,itraconazole,Respiratory depression,10038678,Established,708298,1703653
220748,midazolam,ritonavir,Respiratory depression,10038678,Theoretical,708298,1748921
220768,midazolam,ritonavir,Sedation complication,10079741,Theoretical,708298,1748921
220788,amitriptyline,methyldopa,Blood pressure increased,10005750,Theoretical,710062,1305447
220812,amitriptyline,moclobemide,Neurotoxicity,10029350,Probable,710062,19010652
220836,amitriptyline,moclobemide,Seizure,10039906,Probable,710062,19010652
220860,amitriptyline,moclobemide,Myoclonus,10028622,Probable,710062,19010652
220884,amitriptyline,moclobemide,Mental status changes,10048294,Probable,710062,19010652
220908,amitriptyline,moclobemide,Hyperthermia,10020843,Probable,710062,19010652
220932,amitriptyline,moclobemide,Hypertension,10020772,Probable,710062,19010652
220956,amitriptyline,phenelzine,Neurotoxicity,10029350,Established,710062,733896
220986,amitriptyline,phenelzine,Seizure,10039906,Established,710062,733896
221016,amitriptyline,phenelzine,Myoclonus,10028622,Established,710062,733896
221046,amitriptyline,phenelzine,Mental status changes,10048294,Established,710062,733896
221076,amitriptyline,phenelzine,Hyperthermia,10020843,Established,710062,733896
221106,amitriptyline,phenelzine,Hypertension,10020772,Established,710062,733896
221136,amitriptyline,fluvoxamine,Sedation,10039897,Probable,710062,751412
221166,amitriptyline,fluvoxamine,Dry mouth,10013781,Probable,710062,751412
221196,amitriptyline,fluvoxamine,Urinary retention,10046555,Probable,710062,751412
221226,fluvoxamine,imipramine,Sedation,10039897,Probable,751412,778268
221256,fluvoxamine,imipramine,Dry mouth,10013781,Probable,751412,778268
221286,fluvoxamine,imipramine,Urinary retention,10046555,Probable,751412,778268
221316,fluvoxamine,clomipramine,Sedation,10039897,Probable,751412,798834
221341,fluvoxamine,clomipramine,Dry mouth,10013781,Probable,751412,798834
221366,fluvoxamine,clomipramine,Urinary retention,10046555,Probable,751412,798834
221391,imipramine,labetalol,Sedation,10039897,Theoretical,778268,1386957
221427,imipramine,labetalol,Dry mouth,10013781,Theoretical,778268,1386957
221463,imipramine,labetalol,Urinary retention,10046555,Theoretical,778268,1386957
221499,fosphenytoin,amiodarone,Electrocardiogram QT prolonged,10014387,Probable,713192,1309944
221524,fosphenytoin,diltiazem,Hyperreflexia,10020745,Probable,713192,1328165
221549,fosphenytoin,diltiazem,Nystagmus,10029864,Probable,713192,1328165
221574,fosphenytoin,diltiazem,Ataxia,10003591,Probable,713192,1328165
221599,fosphenytoin,diltiazem,Tremor,10044565,Probable,713192,1328165
221624,fosphenytoin,isoniazid,Hyperreflexia,10020745,Probable,713192,1782521
221644,fosphenytoin,isoniazid,Nystagmus,10029864,Probable,713192,1782521
221664,fosphenytoin,isoniazid,Ataxia,10003591,Probable,713192,1782521
221684,fosphenytoin,isoniazid,Tremor,10044565,Probable,713192,1782521
221704,fosphenytoin,miconazole,Hyperreflexia,10020745,Probable,713192,907879
221729,fosphenytoin,miconazole,Nystagmus,10029864,Probable,713192,907879
221754,fosphenytoin,miconazole,Ataxia,10003591,Probable,713192,907879
221779,fosphenytoin,miconazole,Tremor,10044565,Probable,713192,907879
221804,fosphenytoin,cimetidine,Hyperreflexia,10020745,Probable,713192,997276
221829,fosphenytoin,cimetidine,Nystagmus,10029864,Probable,713192,997276
221854,fosphenytoin,cimetidine,Ataxia,10003591,Probable,713192,997276
221879,fosphenytoin,cimetidine,Tremor,10044565,Probable,713192,997276
221904,phenytoin,diltiazem,Hyperreflexia,10020745,Probable,740910,1328165
221934,phenytoin,diltiazem,Nystagmus,10029864,Probable,740910,1328165
221964,phenytoin,diltiazem,Ataxia,10003591,Probable,740910,1328165
221994,phenytoin,diltiazem,Tremor,10044565,Probable,740910,1328165
222024,phenytoin,isoniazid,Hyperreflexia,10020745,Probable,740910,1782521
222048,phenytoin,isoniazid,Nystagmus,10029864,Probable,740910,1782521
222072,phenytoin,isoniazid,Ataxia,10003591,Probable,740910,1782521
222096,phenytoin,isoniazid,Tremor,10044565,Probable,740910,1782521
222120,phenytoin,miconazole,Hyperreflexia,10020745,Probable,740910,907879
222150,phenytoin,miconazole,Nystagmus,10029864,Probable,740910,907879
222180,phenytoin,miconazole,Ataxia,10003591,Probable,740910,907879
222210,phenytoin,miconazole,Tremor,10044565,Probable,740910,907879
222240,phenytoin,cimetidine,Hyperreflexia,10020745,Probable,740910,997276
222270,phenytoin,cimetidine,Nystagmus,10029864,Probable,740910,997276
222300,phenytoin,cimetidine,Ataxia,10003591,Probable,740910,997276
222330,phenytoin,cimetidine,Tremor,10044565,Probable,740910,997276
222360,fosphenytoin,dasatinib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,1358436
222380,fosphenytoin,metronidazole,Electrocardiogram QT prolonged,10014387,Theoretical,713192,1707164
222400,fosphenytoin,metronidazole,Arrhythmia,10003119,Theoretical,713192,1707164
222420,fosphenytoin,saquinavir,Electrocardiogram QT prolonged,10014387,Theoretical,713192,1746244
222445,fosphenytoin,fluconazole,Ataxia,10003591,Probable,713192,1754994
222465,fosphenytoin,fluconazole,Hyperreflexia,10020745,Probable,713192,1754994
222485,fosphenytoin,fluconazole,Nystagmus,10029864,Probable,713192,1754994
222505,fosphenytoin,fluconazole,Tremor,10044565,Probable,713192,1754994
222525,fosphenytoin,disulfiram,Ataxia,10003591,Probable,713192,735850
222545,fosphenytoin,disulfiram,Hyperreflexia,10020745,Probable,713192,735850
222565,fosphenytoin,disulfiram,Nystagmus,10029864,Probable,713192,735850
222585,fosphenytoin,disulfiram,Tremor,10044565,Probable,713192,735850
222605,fosphenytoin,fluvoxamine,Ataxia,10003591,Probable,713192,751412
222630,fosphenytoin,fluvoxamine,Hyperreflexia,10020745,Probable,713192,751412
222655,fosphenytoin,fluvoxamine,Nystagmus,10029864,Probable,713192,751412
222680,fosphenytoin,fluvoxamine,Tremor,10044565,Probable,713192,751412
222705,disulfiram,phenytoin,Ataxia,10003591,Probable,735850,740910
222729,disulfiram,phenytoin,Hyperreflexia,10020745,Probable,735850,740910
222753,disulfiram,phenytoin,Nystagmus,10029864,Probable,735850,740910
222777,disulfiram,phenytoin,Tremor,10044565,Probable,735850,740910
222801,phenytoin,fluconazole,Ataxia,10003591,Probable,740910,1754994
222825,phenytoin,fluconazole,Hyperreflexia,10020745,Probable,740910,1754994
222849,phenytoin,fluconazole,Nystagmus,10029864,Probable,740910,1754994
222873,phenytoin,fluconazole,Tremor,10044565,Probable,740910,1754994
222897,phenytoin,fluvoxamine,Ataxia,10003591,Probable,740910,751412
222927,phenytoin,fluvoxamine,Hyperreflexia,10020745,Probable,740910,751412
222957,phenytoin,fluvoxamine,Nystagmus,10029864,Probable,740910,751412
222987,phenytoin,fluvoxamine,Tremor,10044565,Probable,740910,751412
223017,fosphenytoin,osimertinib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,35605522
223037,fosphenytoin,vinflunine,Electrocardiogram QT prolonged,10014387,Theoretical,713192,36878852
223062,fosphenytoin,pazopanib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,40167554
223087,fosphenytoin,vandetanib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,40238052
223107,fosphenytoin,vemurafenib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,40241937
223127,fosphenytoin,dabrafenib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,43532299
223152,fosphenytoin,crizotinib,Electrocardiogram QT prolonged,10014387,Theoretical,713192,40242675
223172,fosphenytoin,ivabradine,Electrocardiogram QT prolonged,10014387,Theoretical,713192,46234437
223192,fosphenytoin,fluoxetine,Electrocardiogram QT prolonged,10014387,Theoretical,713192,755695
223217,fosphenytoin,aripiprazole,Electrocardiogram QT prolonged,10014387,Theoretical,713192,757688
223237,fosphenytoin,quetiapine,Electrocardiogram QT prolonged,10014387,Theoretical,713192,766814
223262,fosphenytoin,tacrolimus,Electrocardiogram QT prolonged,10014387,Theoretical,713192,950637
223282,baclofen,sodium oxybate,Depressed level of consciousness,10012373,Theoretical,715233,769935
223302,zolpidem,sodium oxybate,Depressed level of consciousness,10012373,Theoretical,744740,769935
223327,sodium oxybate,promethazine,Depressed level of consciousness,10012373,Theoretical,769935,1153013
223357,sodium oxybate,methotrimeprazine,Depressed level of consciousness,10012373,Theoretical,769935,19005147
223377,sodium oxybate,zopiclone,Depressed level of consciousness,10012373,Theoretical,769935,19044883
223397,sodium oxybate,dexmedetomidine,Depressed level of consciousness,10012373,Theoretical,769935,19061088
223422,sodium oxybate,perampanel,Depressed level of consciousness,10012373,Theoretical,769935,42904177
223442,sodium oxybate,hydroxyzine,Depressed level of consciousness,10012373,Theoretical,769935,777221
223472,sodium oxybate,loxapine,Depressed level of consciousness,10012373,Theoretical,769935,792263
223502,sodium oxybate,chlorpromazine,Depressed level of consciousness,10012373,Theoretical,769935,794852
223527,duloxetine,linezolid,Neurotoxicity,10029350,Probable,715259,1736887
223547,duloxetine,linezolid,Mental status changes,10048294,Probable,715259,1736887
223567,duloxetine,linezolid,Myoclonus,10028622,Probable,715259,1736887
223587,duloxetine,linezolid,Hyperthermia,10020843,Probable,715259,1736887
223607,duloxetine,linezolid,Hypertension,10020772,Probable,715259,1736887
223627,phenelzine,sertraline,Neurotoxicity,10029350,Probable,733896,739138
223652,phenelzine,sertraline,Mental status changes,10048294,Probable,733896,739138
223677,phenelzine,sertraline,Myoclonus,10028622,Probable,733896,739138
223702,phenelzine,sertraline,Hyperthermia,10020843,Probable,733896,739138
223727,phenelzine,sertraline,Hypertension,10020772,Probable,733896,739138
223752,phenelzine,venlafaxine,Neurotoxicity,10029350,Probable,733896,743670
223777,phenelzine,venlafaxine,Mental status changes,10048294,Probable,733896,743670
223802,phenelzine,venlafaxine,Myoclonus,10028622,Probable,733896,743670
223827,phenelzine,venlafaxine,Hyperthermia,10020843,Probable,733896,743670
223852,phenelzine,venlafaxine,Hypertension,10020772,Probable,733896,743670
223877,sertraline,moclobemide,Neurotoxicity,10029350,Probable,739138,19010652
223897,sertraline,moclobemide,Mental status changes,10048294,Probable,739138,19010652
223917,sertraline,moclobemide,Myoclonus,10028622,Probable,739138,19010652
223937,sertraline,moclobemide,Hyperthermia,10020843,Probable,739138,19010652
223957,sertraline,moclobemide,Hypertension,10020772,Probable,739138,19010652
223977,sertraline,selegiline,Neurotoxicity,10029350,Probable,739138,766209
224002,sertraline,selegiline,Mental status changes,10048294,Probable,739138,766209
224027,sertraline,selegiline,Myoclonus,10028622,Probable,739138,766209
224052,sertraline,selegiline,Hyperthermia,10020843,Probable,739138,766209
224077,sertraline,selegiline,Hypertension,10020772,Probable,739138,766209
224102,venlafaxine,moclobemide,Neurotoxicity,10029350,Probable,743670,19010652
224122,venlafaxine,moclobemide,Mental status changes,10048294,Probable,743670,19010652
224142,venlafaxine,moclobemide,Myoclonus,10028622,Probable,743670,19010652
224162,venlafaxine,moclobemide,Hyperthermia,10020843,Probable,743670,19010652
224182,venlafaxine,moclobemide,Hypertension,10020772,Probable,743670,19010652
224202,rasagiline,linezolid,Musculoskeletal stiffness,10052904,Theoretical,715710,1736887
224218,rasagiline,linezolid,Seizure,10039906,Theoretical,715710,1736887
224234,rasagiline,linezolid,Palpitations,10033557,Theoretical,715710,1736887
224250,rasagiline,linezolid,Hypertensive crisis,10020802,Theoretical,715710,1736887
224266,rasagiline,linezolid,Headache,10019211,Theoretical,715710,1736887
224282,selegiline,linezolid,Musculoskeletal stiffness,10052904,Theoretical,766209,1736887
224302,selegiline,linezolid,Seizure,10039906,Theoretical,766209,1736887
224322,selegiline,linezolid,Palpitations,10033557,Theoretical,766209,1736887
224342,selegiline,linezolid,Hypertensive crisis,10020802,Theoretical,766209,1736887
224362,selegiline,linezolid,Headache,10019211,Theoretical,766209,1736887
224382,rasagiline,levodopa,Orthostatic hypotension,10031127,Theoretical,715710,789578
224394,selegiline,levodopa,Orthostatic hypotension,10031127,Theoretical,766209,789578
224409,tolcapone,phenelzine,Hypertensive crisis,10020802,Theoretical,715727,733896
224429,escitalopram,pimozide,Torsade de pointes,10044066,Theoretical,715939,745790
224449,escitalopram,fluoxetine,Electrocardiogram QT prolonged,10014387,Theoretical,715939,755695
224474,escitalopram,fluoxetine,Hypertension,10020772,Theoretical,715939,755695
224499,escitalopram,fluoxetine,Hyperthermia,10020843,Theoretical,715939,755695
224524,escitalopram,fluoxetine,Myoclonus,10028622,Theoretical,715939,755695
224549,escitalopram,fluoxetine,Mental status changes,10048294,Theoretical,715939,755695
224574,donepezil,succinylcholine,Neuromuscular block prolonged,10029314,Theoretical,715997,836208
224599,neostigmine,succinylcholine,Neuromuscular blockade,10029315,Probable,717136,836208
224629,pyridostigmine,succinylcholine,Neuromuscular blockade,10029315,Probable,759740,836208
224654,paroxetine,dothiepin,Dry mouth,10013781,Probable,722031,19037989
224678,paroxetine,dothiepin,Urinary retention,10046555,Probable,722031,19037989
224702,paroxetine,dothiepin,Sedation,10039897,Probable,722031,19037989
224726,imipramine,verapamil,Dry mouth,10013781,Theoretical,778268,1307863
224756,imipramine,verapamil,Urinary retention,10046555,Theoretical,778268,1307863
224786,imipramine,verapamil,Sedation,10039897,Theoretical,778268,1307863
224816,paroxetine,vortioxetine,Hyperthermia,10020843,Theoretical,722031,44507700
224846,paroxetine,vortioxetine,Mental status changes,10048294,Theoretical,722031,44507700
224876,paroxetine,vortioxetine,Myoclonus,10028622,Theoretical,722031,44507700
224906,paroxetine,vortioxetine,Hypertension,10020772,Theoretical,722031,44507700
224936,fluoxetine,vortioxetine,Hyperthermia,10020843,Theoretical,755695,44507700
224961,fluoxetine,vortioxetine,Mental status changes,10048294,Theoretical,755695,44507700
224986,fluoxetine,vortioxetine,Myoclonus,10028622,Theoretical,755695,44507700
225011,fluoxetine,vortioxetine,Hypertension,10020772,Theoretical,755695,44507700
225036,paroxetine,risperidone,Electrocardiogram QT prolonged,10014387,Probable,722031,735979
225060,paroxetine,fluvoxamine,Screaming,10039740,Theoretical,722031,751412
225090,paroxetine,fluoxetine,Electrocardiogram QT prolonged,10014387,Theoretical,722031,755695
225120,mirtazapine,clonidine,Hypertension,10020772,Probable,725131,1398937
225140,bromocriptine,chlorthalidone,Hyperglycaemia,10020635,Theoretical,730548,1395058
225160,bromocriptine,chlorthalidone,Increased insulin requirement,10021664,Theoretical,730548,1395058
225180,bromocriptine,furosemide,Hyperglycaemia,10020635,Theoretical,730548,956874
225200,bromocriptine,furosemide,Increased insulin requirement,10021664,Theoretical,730548,956874
225220,bromocriptine,hydrochlorothiazide,Hyperglycaemia,10020635,Theoretical,730548,974166
225240,bromocriptine,hydrochlorothiazide,Increased insulin requirement,10021664,Theoretical,730548,974166
225260,bromocriptine,indapamide,Hyperglycaemia,10020635,Theoretical,730548,978555
225280,bromocriptine,indapamide,Increased insulin requirement,10021664,Theoretical,730548,978555
225300,phenelzine,zolmitriptan,Mental status changes,10048294,Theoretical,733896,1116031
225320,phenelzine,zolmitriptan,Hypertension,10020772,Theoretical,733896,1116031
225340,phenelzine,zolmitriptan,Hyperthermia,10020843,Theoretical,733896,1116031
225360,phenelzine,zolmitriptan,Myoclonus,10028622,Theoretical,733896,1116031
